transaction_id,account_id,timestamp,amount,transaction_type,merchant_category,device_id,is_fraud_individual
2987337,acc_00266,2026-06-02 01:31:15,50.0,purchase,H,iOS Device,False
2987338,acc_00264,2026-06-02 01:31:24,100.0,purchase,R,iOS Device,False
2987339,acc_00267,2026-06-02 01:31:30,33.25,purchase,W,unknown_device,False
2987340,acc_00009,2026-06-02 01:31:34,157.95,purchase,W,unknown_device,False
2987341,acc_00268,2026-06-02 01:32:07,648.95,purchase,W,unknown_device,False
2987342,acc_00269,2026-06-02 01:32:08,335.0,purchase,W,unknown_device,False
2987343,acc_00009,2026-06-02 01:32:35,57.95,purchase,W,unknown_device,False
2987344,acc_00270,2026-06-02 01:32:57,117.0,purchase,W,unknown_device,False
2987345,acc_00271,2026-06-02 01:33:20,711.93,purchase,W,unknown_device,False
2987346,acc_00272,2026-06-02 01:33:24,107.95,purchase,W,unknown_device,False
2987347,acc_00215,2026-06-02 01:33:30,60.0,purchase,W,unknown_device,False
2987348,acc_00273,2026-06-02 01:33:30,59.0,purchase,W,unknown_device,False
2987349,acc_00274,2026-06-02 01:33:36,59.0,purchase,W,unknown_device,False
2987350,acc_00233,2026-06-02 01:33:58,26.5,purchase,W,unknown_device,False
2987351,acc_00275,2026-06-02 01:34:45,35.95,purchase,W,unknown_device,False
2987352,acc_00276,2026-06-02 01:35:17,26.947,purchase,C,LT22i Build/6.2.A.1.100,False
2987353,acc_00277,2026-06-02 01:35:19,500.0,purchase,W,unknown_device,False
2987354,acc_00278,2026-06-02 01:35:27,58.0,purchase,W,unknown_device,False
2987355,acc_00279,2026-06-02 01:35:58,500.0,purchase,R,MacOS,False
2987356,acc_00280,2026-06-02 01:36:14,209.95,purchase,W,unknown_device,False
2987357,acc_00281,2026-06-02 01:36:25,25.0,purchase,W,unknown_device,False
2987358,acc_00282,2026-06-02 01:36:27,59.0,purchase,W,unknown_device,False
2987359,acc_00272,2026-06-02 01:36:53,107.95,purchase,W,unknown_device,False
2987360,acc_00283,2026-06-02 01:37:01,226.0,purchase,W,unknown_device,False
2987361,acc_00279,2026-06-02 01:37:02,500.0,purchase,R,MacOS,False
2987362,acc_00284,2026-06-02 01:37:48,462.95,purchase,W,unknown_device,False
2987363,acc_00093,2026-06-02 01:38:05,29.5,purchase,W,unknown_device,False
2987364,acc_00285,2026-06-02 01:38:11,161.0,purchase,W,unknown_device,False
2987365,acc_00286,2026-06-02 01:27:09,103.95,purchase,W,unknown_device,False
2987366,acc_00287,2026-06-02 01:38:40,20.0,purchase,S,iOS Device,False
2987367,acc_00288,2026-06-02 01:39:10,225.0,purchase,R,rv:52.0,True
2987368,acc_00151,2026-06-02 01:39:23,7.372,purchase,C,unknown_device,False
2987369,acc_00289,2026-06-02 01:39:58,30.95,purchase,W,unknown_device,False
2987370,acc_00236,2026-06-02 01:40:06,160.5,purchase,W,unknown_device,False
2987371,acc_00290,2026-06-02 01:40:34,44.0,purchase,W,unknown_device,False
2987372,acc_00291,2026-06-02 01:41:03,70.0,purchase,W,unknown_device,False
2987373,acc_00292,2026-06-02 01:41:25,36.95,purchase,W,unknown_device,False
2987374,acc_00279,2026-06-02 01:41:41,500.0,purchase,R,MacOS,False
2987375,acc_00293,2026-06-02 01:41:44,25.95,purchase,W,unknown_device,False
2987376,acc_00294,2026-06-02 01:41:49,30.0,purchase,H,MacOS,False
2987377,acc_00295,2026-06-02 01:42:29,159.95,purchase,W,unknown_device,False
2987378,acc_00296,2026-06-02 01:42:51,29.0,purchase,W,unknown_device,False
2987379,acc_00234,2026-06-02 01:43:12,209.95,purchase,W,unknown_device,False
2987380,acc_00048,2026-06-02 01:43:14,28.639,purchase,C,unknown_device,False
2987381,acc_00297,2026-06-02 01:43:26,24.5,purchase,W,unknown_device,False
2987382,acc_00298,2026-06-02 01:43:35,27.5,purchase,W,unknown_device,False
2987383,acc_00299,2026-06-02 01:43:36,40.0,purchase,W,unknown_device,False
2987384,acc_00168,2026-06-02 01:43:47,57.822,purchase,C,unknown_device,False
2987385,acc_00289,2026-06-02 01:43:56,15.95,purchase,W,unknown_device,False
2987386,acc_00300,2026-06-02 01:43:59,43.019,purchase,C,SM-G950U Build/NRD90M,False
2987387,acc_00301,2026-06-02 01:44:13,40.0,purchase,H,LG-H872 Build/NRD90U,False
2987388,acc_00293,2026-06-02 01:44:27,22.97,purchase,W,unknown_device,False
2987389,acc_00302,2026-06-02 01:44:34,150.0,purchase,H,MacOS,False
2987390,acc_00303,2026-06-02 01:45:01,20.0,purchase,H,MacOS,False
2987391,acc_00097,2026-06-02 01:45:25,107.95,purchase,W,unknown_device,False
2987392,acc_00304,2026-06-02 01:45:42,50.0,purchase,W,unknown_device,False
2987393,acc_00305,2026-06-02 01:45:53,59.0,purchase,W,unknown_device,False
2987394,acc_00063,2026-06-02 01:46:00,344.95,purchase,W,unknown_device,False
2987395,acc_00306,2026-06-02 01:46:09,59.0,purchase,W,unknown_device,False
2987396,acc_00307,2026-06-02 01:47:38,240.95,purchase,W,unknown_device,False
2987397,acc_00308,2026-06-02 01:48:12,50.0,purchase,W,unknown_device,False
2987398,acc_00011,2026-06-02 01:48:16,15.468,purchase,C,LG-K500 Build/MMB29M,False
2987399,acc_00309,2026-06-02 01:48:17,54.29,purchase,W,unknown_device,False
2987400,acc_00310,2026-06-02 01:48:39,129.95,purchase,W,unknown_device,False
2987401,acc_00311,2026-06-02 01:48:52,250.0,purchase,W,unknown_device,False
2987402,acc_00312,2026-06-02 01:48:58,49.0,purchase,W,unknown_device,False
2987403,acc_00228,2026-06-02 01:49:44,311.95,purchase,W,unknown_device,False
2987404,acc_00313,2026-06-02 01:49:51,50.0,purchase,H,iOS Device,False
2987405,acc_00072,2026-06-02 01:49:59,90.57,purchase,C,unknown_device,True
2987406,acc_00314,2026-06-02 01:50:09,50.0,purchase,H,iOS Device,False
2987407,acc_00277,2026-06-02 01:50:12,500.0,purchase,W,unknown_device,False
2987408,acc_00314,2026-06-02 01:50:49,50.0,purchase,H,iOS Device,False
2987409,acc_00063,2026-06-02 01:50:55,210.95,purchase,W,unknown_device,False
2987410,acc_00315,2026-06-02 01:51:22,54.5,purchase,W,unknown_device,False
2987411,acc_00316,2026-06-02 01:51:30,40.0,purchase,W,unknown_device,False
2987412,acc_00317,2026-06-02 01:51:42,35.044,purchase,C,Windows,False
2987413,acc_00186,2026-06-02 01:52:21,47.95,purchase,W,unknown_device,False
2987414,acc_00318,2026-06-02 01:52:35,34.95,purchase,W,unknown_device,False
2987415,acc_00319,2026-06-02 01:53:14,60.0,purchase,W,unknown_device,False
2987416,acc_00320,2026-06-02 01:53:38,35.0,purchase,H,iOS Device,False
2987417,acc_00321,2026-06-02 01:54:30,315.0,purchase,W,unknown_device,False
2987418,acc_00316,2026-06-02 01:55:16,49.0,purchase,W,unknown_device,False
2987419,acc_00322,2026-06-02 01:55:31,25.0,purchase,W,unknown_device,False
2987420,acc_00323,2026-06-02 01:55:39,200.0,purchase,W,unknown_device,False
2987421,acc_00063,2026-06-02 01:55:58,107.95,purchase,W,unknown_device,False
2987422,acc_00097,2026-06-02 01:55:59,39.0,purchase,W,unknown_device,False
2987423,acc_00324,2026-06-02 01:57:16,29.95,purchase,W,unknown_device,False
2987424,acc_00149,2026-06-02 01:57:21,1472.47,purchase,W,unknown_device,False
2987425,acc_00325,2026-06-02 01:57:27,30.0,purchase,H,iOS Device,False
2987426,acc_00250,2026-06-02 01:58:34,226.0,purchase,W,unknown_device,False
2987427,acc_00326,2026-06-02 01:58:45,100.0,purchase,W,unknown_device,False
2987428,acc_00327,2026-06-02 01:58:50,222.48,purchase,W,unknown_device,False
2987429,acc_00210,2026-06-02 02:00:54,7.493,purchase,C,Windows,False
2987430,acc_00328,2026-06-02 02:00:54,53.95,purchase,W,unknown_device,False
2987431,acc_00325,2026-06-02 02:01:01,164.95,purchase,W,unknown_device,False
2987432,acc_00329,2026-06-02 02:01:09,57.95,purchase,W,unknown_device,False
2987433,acc_00330,2026-06-02 02:01:16,100.0,purchase,R,iOS Device,False
2987434,acc_00331,2026-06-02 02:01:17,50.0,purchase,H,iOS Device,False
2987435,acc_00332,2026-06-02 02:01:20,25.0,purchase,H,Windows,False
2987436,acc_00219,2026-06-02 02:01:34,100.0,purchase,W,unknown_device,False
2987437,acc_00333,2026-06-02 02:01:46,100.0,purchase,H,iOS Device,False
2987438,acc_00048,2026-06-02 02:01:46,12.326,purchase,C,unknown_device,False
2987439,acc_00049,2026-06-02 02:02:09,66.885,purchase,C,SM-P550 Build/MMB29M,False
2987440,acc_00334,2026-06-02 02:03:23,100.0,purchase,W,unknown_device,False
2987441,acc_00124,2026-06-02 02:03:29,107.95,purchase,W,unknown_device,False
2987442,acc_00335,2026-06-02 02:03:31,3162.95,purchase,W,unknown_device,False
2987443,acc_00336,2026-06-02 02:03:40,32.325,purchase,C,unknown_device,False
2987444,acc_00337,2026-06-02 02:04:03,2267.47,purchase,W,unknown_device,False
2987445,acc_00338,2026-06-02 02:04:10,30.0,purchase,W,unknown_device,False
2987446,acc_00037,2026-06-02 02:04:14,50.0,purchase,R,Windows,False
2987447,acc_00339,2026-06-02 02:04:21,59.0,purchase,W,unknown_device,False
2987448,acc_00340,2026-06-02 02:04:30,24.0,purchase,W,unknown_device,False
2987449,acc_00341,2026-06-02 01:06:44,200.0,purchase,H,iOS Device,False
2987450,acc_00342,2026-06-02 02:04:54,15.0,purchase,W,unknown_device,False
2987451,acc_00343,2026-06-02 02:05:31,59.0,purchase,W,unknown_device,False
2987452,acc_00344,2026-06-02 02:06:00,68.95,purchase,W,unknown_device,False
2987453,acc_00345,2026-06-02 02:06:49,30.0,purchase,W,unknown_device,False
2987454,acc_00346,2026-06-02 02:07:06,59.0,purchase,W,unknown_device,False
2987455,acc_00347,2026-06-02 02:07:16,150.0,purchase,H,Windows,False
2987456,acc_00011,2026-06-02 02:07:18,7.251,purchase,C,SM-J700M Build/MMB29K,False
2987457,acc_00248,2026-06-02 02:07:29,50.0,purchase,H,Trident/7.0,False
2987458,acc_00335,2026-06-02 02:07:37,3162.95,purchase,W,unknown_device,False
2987459,acc_00348,2026-06-02 02:07:45,43.97,purchase,W,unknown_device,False
2987460,acc_00349,2026-06-02 02:07:59,88.0,purchase,W,unknown_device,False
2987461,acc_00258,2026-06-02 02:08:03,7.0,purchase,S,rv:57.0,False
2987462,acc_00347,2026-06-02 02:08:05,150.0,purchase,H,Windows,False
2987463,acc_00350,2026-06-02 02:08:45,100.0,purchase,H,SM-G950U Build/NRD90M,False
2987464,acc_00351,2026-06-02 02:09:34,146.0,purchase,W,unknown_device,False
2987465,acc_00048,2026-06-02 02:09:38,16.313,purchase,C,unknown_device,False
2987466,acc_00008,2026-06-02 02:09:56,50.0,purchase,R,iOS Device,False
2987467,acc_00352,2026-06-02 02:10:09,75.0,purchase,H,SAMSUNG SM-G930T Build/NRD90M,False
2987468,acc_00353,2026-06-02 02:10:12,200.0,purchase,W,unknown_device,False
2987469,acc_00325,2026-06-02 02:10:20,40.0,purchase,S,iOS Device,False
2987470,acc_00354,2026-06-02 02:10:58,58.95,purchase,W,unknown_device,False
2987471,acc_00070,2026-06-02 02:11:00,30.95,purchase,W,unknown_device,False
2987472,acc_00355,2026-06-02 02:11:37,140.0,purchase,W,unknown_device,False
2987473,acc_00356,2026-06-02 02:12:09,58.95,purchase,W,unknown_device,False
2987474,acc_00357,2026-06-02 02:12:13,82.95,purchase,W,unknown_device,False
2987475,acc_00358,2026-06-02 02:13:12,67.95,purchase,W,unknown_device,False
2987476,acc_00300,2026-06-02 02:14:18,37.763,purchase,C,Windows,False
2987477,acc_00139,2026-06-02 02:14:23,100.0,purchase,W,unknown_device,False
2987478,acc_00359,2026-06-02 02:14:25,335.0,purchase,W,unknown_device,False
2987479,acc_00215,2026-06-02 02:15:11,57.95,purchase,W,unknown_device,False
2987480,acc_00360,2026-06-02 02:15:38,59.0,purchase,W,unknown_device,False
2987481,acc_00361,2026-06-02 02:15:55,109.0,purchase,W,unknown_device,False
2987482,acc_00362,2026-06-02 02:16:21,25.0,purchase,H,Windows,False
2987483,acc_00344,2026-06-02 02:16:51,68.95,purchase,W,unknown_device,False
2987484,acc_00363,2026-06-02 02:17:01,31.95,purchase,W,unknown_device,False
2987485,acc_00364,2026-06-02 02:17:02,25.0,purchase,H,MacOS,False
2987486,acc_00365,2026-06-02 02:17:20,20.0,purchase,W,unknown_device,False
2987487,acc_00039,2026-06-02 02:17:22,59.0,purchase,W,unknown_device,False
2987488,acc_00048,2026-06-02 02:17:22,15.105,purchase,C,Windows,False
2987489,acc_00154,2026-06-02 02:17:25,8.7,purchase,C,Blade V6 Plus Build/MRA58K,False
2987490,acc_00170,2026-06-02 02:18:36,100.0,purchase,H,iOS Device,False
2987491,acc_00366,2026-06-02 02:18:39,150.0,purchase,W,unknown_device,False
2987492,acc_00367,2026-06-02 02:18:46,350.23,purchase,W,unknown_device,False
2987493,acc_00045,2026-06-02 02:19:06,200.0,purchase,W,unknown_device,False
2987494,acc_00368,2026-06-02 02:19:28,303.95,purchase,W,unknown_device,False
2987495,acc_00110,2026-06-02 02:19:55,250.0,purchase,W,unknown_device,False
2987496,acc_00369,2026-06-02 02:20:03,107.95,purchase,W,unknown_device,False
2987497,acc_00370,2026-06-02 02:20:29,39.0,purchase,W,unknown_device,False
2987498,acc_00371,2026-06-02 02:20:51,100.0,purchase,W,unknown_device,False
2987499,acc_00317,2026-06-02 02:21:01,9.425,purchase,C,Windows,False
2987500,acc_00372,2026-06-02 02:21:06,108.5,purchase,W,unknown_device,False
2987501,acc_00119,2026-06-02 02:21:21,27.793,purchase,C,unknown_device,False
2987502,acc_00344,2026-06-02 02:21:28,68.95,purchase,W,unknown_device,False
2987503,acc_00373,2026-06-02 02:21:48,36.95,purchase,W,unknown_device,False
2987504,acc_00374,2026-06-02 02:21:52,50.0,purchase,H,Windows,False
2987505,acc_00364,2026-06-02 02:22:20,25.0,purchase,H,MacOS,False
2987506,acc_00375,2026-06-02 02:22:36,424.95,purchase,W,unknown_device,False
2987507,acc_00003,2026-06-02 02:23:17,120.0,purchase,W,unknown_device,False
2987508,acc_00347,2026-06-02 02:24:29,150.0,purchase,H,Windows,False
2987509,acc_00115,2026-06-02 02:25:04,3000.0,purchase,W,unknown_device,False
2987510,acc_00136,2026-06-02 02:06:09,500.0,purchase,W,unknown_device,False
2987511,acc_00215,2026-06-02 02:25:57,209.95,purchase,W,unknown_device,False
2987512,acc_00376,2026-06-02 02:26:31,107.95,purchase,W,unknown_device,False
2987513,acc_00377,2026-06-02 02:27:32,26.95,purchase,W,unknown_device,False
2987514,acc_00378,2026-06-02 02:27:33,250.0,purchase,R,MacOS,False
2987515,acc_00379,2026-06-02 02:28:07,35.0,purchase,S,Trident/7.0,False
2987516,acc_00380,2026-06-02 02:28:19,2424.95,purchase,W,unknown_device,False
2987517,acc_00069,2026-06-02 02:28:30,9.305,purchase,C,BLL-L23 Build/HUAWEIBLL-L23,False
2987518,acc_00045,2026-06-02 02:28:46,367.95,purchase,W,unknown_device,False
2987519,acc_00093,2026-06-02 02:28:55,57.95,purchase,W,unknown_device,False
2987520,acc_00381,2026-06-02 02:29:26,175.0,purchase,R,iOS Device,False
2987521,acc_00382,2026-06-02 02:30:00,6.0,purchase,S,KYOCERA-C6742A Build/LMY47V,False
2987522,acc_00383,2026-06-02 02:30:01,82.0,purchase,W,unknown_device,False
2987523,acc_00384,2026-06-02 02:30:05,100.0,purchase,H,iOS Device,False
2987524,acc_00304,2026-06-02 02:30:12,15.0,purchase,H,iOS Device,False
2987525,acc_00344,2026-06-02 02:30:17,31.95,purchase,W,unknown_device,False
2987526,acc_00385,2026-06-02 02:30:42,201.0,purchase,W,unknown_device,False
2987527,acc_00386,2026-06-02 02:30:43,150.0,purchase,W,unknown_device,False
2987528,acc_00387,2026-06-02 02:30:56,100.0,purchase,H,iOS Device,False
2987529,acc_00384,2026-06-02 02:31:04,50.0,purchase,H,iOS Device,False
2987530,acc_00199,2026-06-02 02:31:45,58.95,purchase,W,unknown_device,False
2987531,acc_00384,2026-06-02 02:32:52,50.0,purchase,H,iOS Device,False
2987532,acc_00388,2026-06-02 02:33:08,75.0,purchase,H,MacOS,False
2987533,acc_00284,2026-06-02 02:34:26,311.95,purchase,W,unknown_device,False
2987534,acc_00045,2026-06-02 02:35:24,19.95,purchase,W,unknown_device,False
2987535,acc_00389,2026-06-02 02:35:38,40.361,purchase,C,Windows,False
2987536,acc_00046,2026-06-02 02:36:00,77.0,purchase,W,unknown_device,False
2987537,acc_00045,2026-06-02 02:36:44,50.0,purchase,W,unknown_device,False
2987538,acc_00390,2026-06-02 02:36:57,209.95,purchase,W,unknown_device,False
2987539,acc_00391,2026-06-02 02:36:58,47.95,purchase,W,unknown_device,False
2987540,acc_00045,2026-06-02 02:37:24,59.0,purchase,W,unknown_device,False
2987541,acc_00284,2026-06-02 02:37:28,107.95,purchase,W,unknown_device,False
2987542,acc_00392,2026-06-02 02:37:33,58.95,purchase,W,unknown_device,False
2987543,acc_00393,2026-06-02 02:37:39,100.0,purchase,H,Windows,False
2987544,acc_00394,2026-06-02 02:37:57,125.0,purchase,R,iOS Device,False
2987545,acc_00278,2026-06-02 02:38:33,171.0,purchase,W,unknown_device,False
2987546,acc_00395,2026-06-02 02:38:55,35.0,purchase,W,unknown_device,False
2987547,acc_00119,2026-06-02 02:39:10,64.649,purchase,C,unknown_device,False
2987548,acc_00381,2026-06-02 02:39:33,2294.95,purchase,W,unknown_device,False
2987549,acc_00396,2026-06-02 02:40:14,60.0,purchase,W,unknown_device,False
2987550,acc_00154,2026-06-02 02:40:59,27.31,purchase,C,unknown_device,False
2987551,acc_00397,2026-06-02 02:41:00,10.996,purchase,C,F3113 Build/33.2.A.4.70,False
2987552,acc_00398,2026-06-02 02:41:08,80.0,purchase,H,Trident/7.0,False
2987553,acc_00399,2026-06-02 02:41:33,42.596,purchase,C,unknown_device,False
2987554,acc_00400,2026-06-02 02:42:29,335.0,purchase,W,unknown_device,False
2987555,acc_00401,2026-06-02 02:43:02,75.0,purchase,H,iOS Device,False
2987556,acc_00048,2026-06-02 02:43:06,41.146,purchase,C,Windows,False
2987557,acc_00402,2026-06-02 02:43:56,50.0,purchase,W,unknown_device,False
2987558,acc_00403,2026-06-02 02:44:21,100.0,purchase,R,iOS Device,False
2987559,acc_00404,2026-06-02 02:44:44,59.0,purchase,W,unknown_device,False
2987560,acc_00210,2026-06-02 02:45:07,203.374,purchase,C,Windows,False
2987561,acc_00097,2026-06-02 02:45:35,300.0,purchase,W,unknown_device,False
2987562,acc_00405,2026-06-02 02:45:54,422.5,purchase,W,unknown_device,False
2987563,acc_00406,2026-06-02 02:46:16,50.0,purchase,H,Windows,False
2987564,acc_00407,2026-06-02 02:46:18,49.0,purchase,W,unknown_device,False
2987565,acc_00408,2026-06-02 02:46:25,27.95,purchase,W,unknown_device,False
2987566,acc_00409,2026-06-02 02:46:30,554.0,purchase,W,unknown_device,False
2987567,acc_00410,2026-06-02 02:47:07,39.0,purchase,W,unknown_device,False
2987568,acc_00063,2026-06-02 02:47:31,49.0,purchase,W,unknown_device,False
2987569,acc_00411,2026-06-02 02:47:48,113.95,purchase,W,unknown_device,False
2987570,acc_00285,2026-06-02 02:47:48,150.5,purchase,W,unknown_device,False
2987571,acc_00412,2026-06-02 02:47:50,1.896,purchase,C,Windows,False
2987572,acc_00413,2026-06-02 02:47:54,50.0,purchase,W,unknown_device,False
2987573,acc_00063,2026-06-02 02:47:55,49.0,purchase,W,unknown_device,False
2987574,acc_00063,2026-06-02 02:48:02,103.97,purchase,W,unknown_device,False
2987575,acc_00045,2026-06-02 02:48:11,117.0,purchase,W,unknown_device,False
2987576,acc_00414,2026-06-02 02:48:11,50.0,purchase,H,iOS Device,False
2987577,acc_00317,2026-06-02 02:48:24,6.477,purchase,C,Windows,False
2987578,acc_00415,2026-06-02 02:48:40,50.0,purchase,W,unknown_device,False
2987579,acc_00416,2026-06-02 02:48:42,57.822,purchase,C,D5306 Build/19.4.A.0.182,False
2987580,acc_00063,2026-06-02 02:48:45,49.0,purchase,W,unknown_device,False
2987581,acc_00417,2026-06-02 02:48:55,210.95,purchase,W,synthetic_device_ring_001,False
2987582,acc_00418,2026-06-02 02:49:39,30.0,purchase,S,Windows,False
2987583,acc_00419,2026-06-02 02:50:47,226.0,purchase,W,unknown_device,False
2987584,acc_00317,2026-06-02 02:51:07,32.325,purchase,C,Windows,False
2987585,acc_00420,2026-06-02 02:51:35,100.0,purchase,R,Windows,False
2987586,acc_00421,2026-06-02 02:51:43,107.95,purchase,W,unknown_device,False
2987587,acc_00422,2026-06-02 01:32:44,44.0,purchase,W,unknown_device,False
2987588,acc_00423,2026-06-02 02:52:30,40.0,purchase,W,unknown_device,False
2987589,acc_00424,2026-06-02 02:53:00,200.0,purchase,W,unknown_device,False
2987590,acc_00425,2026-06-02 02:53:40,150.0,purchase,R,Windows,False
2987591,acc_00024,2026-06-02 02:53:42,73.95,purchase,W,unknown_device,False
2987592,acc_00426,2026-06-02 02:54:23,9.788,purchase,C,Windows,False
2987593,acc_00427,2026-06-02 02:54:25,140.0,purchase,W,unknown_device,False
2987594,acc_00428,2026-06-02 02:54:31,100.0,purchase,W,unknown_device,False
2987595,acc_00429,2026-06-02 02:54:36,59.0,purchase,W,unknown_device,False
2987596,acc_00412,2026-06-02 02:54:43,5.4,purchase,C,Windows,False
2987597,acc_00430,2026-06-02 02:55:05,107.95,purchase,W,unknown_device,False
