account_id,created_at,device_id,ip_subnet,payment_token,billing_address_hash,is_ring_member,ring_id
acc_01411,2026-06-02 17:39:33,unknown_device,unknown,14631,123.0,False,
acc_01412,2026-06-02 17:40:32,unknown_device,unknown,12577,272.0,False,
acc_01413,2026-06-02 17:41:00,unknown_device,unknown,10057,327.0,False,
acc_01414,2026-06-02 17:41:29,unknown_device,unknown,3478,181.0,False,
acc_01415,2026-06-02 17:41:44,unknown_device,unknown,7585,123.0,False,
acc_01416,2026-06-02 17:42:05,unknown_device,unknown,16883,441.0,False,
acc_01417,2026-06-02 17:42:05,unknown_device,unknown,1555,272.0,False,
acc_01418,2026-06-02 17:42:20,MacOS,unknown,6019,436.0,False,
acc_01419,2026-06-02 17:43:13,unknown_device,unknown,6843,315.0,False,
acc_01420,2026-06-02 17:43:41,unknown_device,unknown,8394,330.0,False,
acc_01421,2026-06-02 17:43:42,unknown_device,unknown,13283,472.0,False,
acc_01422,2026-06-02 17:43:43,Trident/7.0,unknown,9803,512.0,False,
acc_01423,2026-06-02 17:43:47,unknown_device,unknown,10509,337.0,False,
acc_01424,2026-06-02 17:44:01,unknown_device,unknown,7676,469.0,False,
acc_01425,2026-06-02 17:44:03,unknown_device,unknown,8378,310.0,False,
acc_01426,2026-06-02 17:44:08,Trident/7.0,unknown,18227,synthetic_addr_ring_005,True,ring_005
acc_01427,2026-06-02 17:44:14,unknown_device,unknown,17701,299.0,False,
acc_01428,2026-06-02 17:44:25,unknown_device,unknown,15436,330.0,False,
acc_01429,2026-06-02 17:45:07,unknown_device,unknown,7664,310.0,False,
acc_01430,2026-06-02 17:45:23,unknown_device,unknown,14580,272.0,False,
acc_01431,2026-06-02 17:45:29,unknown_device,unknown,15108,315.0,False,
acc_01432,2026-06-02 17:45:46,unknown_device,unknown,8333,204.0,False,
acc_01433,2026-06-02 17:46:12,Windows,unknown,13233,299.0,False,
acc_01434,2026-06-02 17:46:29,unknown_device,unknown,12526,492.0,False,
acc_01435,2026-06-02 17:46:38,unknown_device,unknown,11666,343.0,False,
acc_01436,2026-06-02 17:47:14,MacOS,unknown,2616,204.0,False,
acc_01437,2026-06-02 17:47:27,unknown_device,unknown,8135,476.0,False,
acc_01438,2026-06-02 17:47:41,iOS Device,unknown,10242,441.0,False,
acc_01439,2026-06-02 17:48:29,Trident/7.0,unknown,11384,299.0,False,
acc_01440,2026-06-02 17:48:41,unknown_device,unknown,6727,251.0,False,
acc_01441,2026-06-02 17:48:56,unknown_device,unknown,10667,181.0,False,
acc_01442,2026-06-02 17:49:24,unknown_device,unknown,13991,226.0,False,
acc_01443,2026-06-02 17:49:29,unknown_device,unknown,8135,204.0,False,
acc_01444,2026-06-02 17:51:11,unknown_device,unknown,11534,143.0,False,
acc_01445,2026-06-02 17:51:45,unknown_device,unknown,11839,269.0,False,
acc_01446,2026-06-02 17:51:48,unknown_device,unknown,18350,476.0,False,
acc_01447,2026-06-02 17:52:17,unknown_device,unknown,11207,476.0,False,
acc_01448,2026-06-02 17:52:23,Trident/7.0,unknown,synthetic_token_ring_003,126.0,True,ring_003
acc_01449,2026-06-02 17:52:36,unknown_device,unknown,14079,498.0,False,
acc_01450,2026-06-02 17:52:40,unknown_device,unknown,12002,191.0,False,
acc_01451,2026-06-02 17:52:51,unknown_device,unknown,10960,272.0,False,
acc_01452,2026-06-02 17:52:56,MacOS,unknown,16873,330.0,False,
acc_01453,2026-06-02 17:53:27,unknown_device,unknown,1444,181.0,False,
acc_01454,2026-06-02 17:53:47,unknown_device,unknown,1968,433.0,False,
acc_01455,2026-06-02 17:54:05,unknown_device,unknown,5170,325.0,False,
acc_01456,2026-06-02 17:54:34,unknown_device,unknown,11986,337.0,False,
acc_01457,2026-06-02 17:54:36,Windows,unknown,10391,420.0,False,
acc_01458,2026-06-02 17:54:48,unknown_device,unknown,16858,420.0,False,
acc_01459,2026-06-02 17:54:52,unknown_device,unknown,16819,492.0,False,
acc_01460,2026-06-02 17:55:07,unknown_device,unknown,11160,299.0,False,
acc_01461,2026-06-02 17:55:23,unknown_device,unknown,16245,170.0,False,
acc_01462,2026-06-02 17:55:30,iOS Device,unknown,8397,126.0,False,
acc_01463,2026-06-02 17:55:42,unknown_device,unknown,15185,264.0,False,
acc_01464,2026-06-02 17:55:46,unknown_device,unknown,14086,299.0,False,
acc_01465,2026-06-02 17:56:29,unknown_device,unknown,17458,126.0,False,
acc_01466,2026-06-02 17:56:50,unknown_device,unknown,3757,272.0,False,
acc_01467,2026-06-02 17:58:02,unknown_device,unknown,16053,325.0,False,
acc_01468,2026-06-02 17:58:10,unknown_device,unknown,1284,387.0,False,
acc_01469,2026-06-02 17:58:16,unknown_device,unknown,3187,143.0,False,
acc_01470,2026-06-02 17:58:20,unknown_device,unknown,14649,272.0,False,
acc_01471,2026-06-02 17:58:22,Windows,unknown,16435,337.0,False,
acc_01472,2026-06-02 17:58:55,unknown_device,unknown,10112,272.0,False,
acc_01473,2026-06-02 17:58:56,unknown_device,unknown,4272,220.0,False,
acc_01474,2026-06-02 17:59:21,unknown_device,unknown,2751,436.0,False,
acc_01475,2026-06-02 17:59:33,unknown_device,unknown,4030,126.0,False,
acc_01476,2026-06-02 17:59:39,unknown_device,unknown,2884,181.0,False,
acc_01477,2026-06-02 17:59:58,unknown_device,unknown,17396,299.0,False,
acc_01478,2026-06-02 18:01:42,unknown_device,unknown,9066,330.0,False,
acc_01479,2026-06-02 18:02:02,Windows,unknown,7867,327.0,False,
acc_01480,2026-06-02 18:02:24,unknown_device,unknown,3891,264.0,False,
acc_01481,2026-06-02 18:03:06,unknown_device,unknown,14259,325.0,False,
acc_01482,2026-06-02 18:03:40,unknown_device,unknown,14415,436.0,False,
acc_01483,2026-06-02 18:03:42,unknown_device,unknown,12725,204.0,False,
acc_01484,2026-06-02 18:04:07,unknown_device,unknown,2884,299.0,False,
